product_id,date,base_price,current_price,traffic_views,units_sold,day_of_week,inventory_level,promotion_flag
1,2024-05-30,67.55,51.95,293,73,3,322,0
1,2024-05-31,67.55,53.22,211,88,4,234,0
1,2024-06-01,67.55,52.59,161,60,5,174,0
1,2024-06-02,67.55,51.11,179,74,6,100,0
1,2024-06-03,67.55,52.18,254,100,0,518,0
1,2024-06-04,67.55,52.15,329,116,1,402,0
1,2024-06-05,67.55,50.82,348,150,2,252,0
1,2024-06-06,67.55,51.15,297,116,3,136,0
1,2024-06-07,67.55,50.46,214,93,4,667,0
1,2024-06-08,67.55,51.1,163,63,5,604,0
1,2024-06-09,67.55,51.4,182,64,6,540,0
1,2024-06-10,67.55,51.42,257,92,0,448,0
1,2024-06-11,67.55,52.32,333,136,1,312,0
1,2024-06-12,67.55,52.81,352,145,2,167,0
1,2024-06-13,67.55,52.97,300,112,3,55,0
1,2024-06-14,67.55,52.75,216,55,4,754,0
1,2024-06-15,67.55,52.24,164,58,5,696,0
1,2024-06-16,67.55,51.98,183,74,6,622,0
1,2024-06-17,67.55,51.75,259,96,0,526,0
1,2024-06-18,67.55,51.36,335,131,1,395,0
1,2024-06-19,67.55,52.66,354,144,2,251,0
1,2024-06-20,67.55,53.71,302,112,3,139,0
1,2024-06-21,67.55,52.41,218,86,4,53,0
1,2024-06-22,67.55,53.39,165,53,5,584,0
1,2024-06-23,67.55,54.85,184,69,6,515,0
1,2024-06-24,67.55,55.41,261,109,0,406,0
1,2024-06-25,67.55,56.65,337,118,1,288,0
1,2024-06-26,67.55,56.39,356,143,2,145,0
1,2024-06-27,67.55,54.87,303,133,3,459,0
1,2024-06-28,67.55,54.38,219,69,4,390,0
1,2024-06-29,67.55,53.44,166,62,5,328,0
1,2024-06-30,67.55,52.56,185,78,6,250,0
1,2024-07-01,67.55,53.65,261,103,0,147,0
1,2024-07-02,67.55,54.5,337,137,1,603,0
1,2024-07-03,67.55,54.27,356,135,2,468,0
1,2024-07-04,67.55,55.14,303,120,3,348,0
1,2024-07-05,67.55,55.72,219,84,4,264,0
1,2024-07-06,67.55,56.08,166,70,5,194,0
1,2024-07-07,67.55,56.73,185,72,6,122,0
1,2024-07-08,67.55,54.04,652,122,0,439,1
1,2024-07-09,67.55,53.42,337,131,1,308,0
1,2024-07-10,67.55,51.84,355,140,2,168,0
1,2024-07-11,67.55,52.05,303,119,3,554,0
1,2024-07-12,67.55,52.8,218,91,4,463,0
1,2024-07-13,67.55,51.51,165,65,5,398,0
1,2024-07-14,67.55,51.13,184,77,6,321,0
1,2024-07-15,67.55,50.08,259,126,0,195,0
1,2024-07-16,67.55,49.55,335,151,1,826,0
1,2024-07-17,67.55,48.32,353,147,2,679,0
1,2024-07-18,67.55,47.33,301,142,3,537,0
1,2024-07-19,67.55,47.82,216,90,4,447,0
1,2024-07-20,67.55,48.28,164,58,5,389,0
1,2024-07-21,67.55,48.11,182,71,6,318,0
1,2024-07-22,67.55,48.85,257,93,0,225,0
1,2024-07-23,67.55,48.64,332,137,1,88,0
1,2024-07-24,67.55,49.16,350,88,2,549,0
1,2024-07-25,67.55,48.59,298,143,3,406,0
1,2024-07-26,67.55,50.0,214,92,4,314,0
1,2024-07-27,67.55,49.11,162,67,5,247,0
1,2024-07-28,67.55,49.9,180,80,6,167,0
1,2024-07-29,67.55,49.27,254,88,0,79,0
1,2024-07-30,67.55,49.26,328,79,1,520,0
1,2024-07-31,67.55,48.91,346,155,2,365,0
1,2024-08-01,67.55,48.91,294,110,3,255,0
1,2024-08-02,67.55,49.81,211,97,4,158,0
1,2024-08-03,67.55,50.89,160,68,5,90,0
1,2024-08-04,67.55,54.04,445,90,6,309,1
1,2024-08-05,67.55,52.67,251,107,0,202,0
1,2024-08-06,67.55,52.45,323,155,1,554,0
1,2024-08-07,67.55,52.19,341,141,2,413,0
1,2024-08-08,67.55,50.69,289,122,3,291,0
1,2024-08-09,67.55,51.61,208,82,4,209,0
1,2024-08-10,67.55,52.64,157,59,5,150,0
1,2024-08-11,67.55,51.34,175,76,6,74,0
1,2024-08-12,67.55,50.55,246,74,0,601,0
1,2024-08-13,67.55,49.27,318,135,1,466,0
1,2024-08-14,67.55,50.0,334,134,2,332,0
1,2024-08-15,67.55,50.84,284,122,3,210,0
1,2024-08-16,67.55,51.25,204,86,4,124,0
1,2024-08-17,67.55,50.31,154,69,5,55,0
1,2024-08-18,67.55,49.86,171,55,6,790,0
1,2024-08-19,67.55,50.8,241,98,0,692,0
1,2024-08-20,67.55,49.72,311,120,1,572,0
1,2024-08-21,67.55,50.03,327,132,2,440,0
1,2024-08-22,67.55,50.5,278,119,3,321,0
1,2024-08-23,67.55,51.33,199,87,4,234,0
1,2024-08-24,67.55,52.11,151,57,5,177,0
1,2024-08-25,67.55,51.95,167,73,6,104,0
1,2024-08-26,67.55,52.15,236,104,0,625,0
1,2024-08-27,67.55,51.6,303,128,1,497,0
1,2024-08-28,67.55,51.03,319,152,2,345,0
1,2024-08-29,67.55,50.93,271,105,3,240,0
1,2024-08-30,67.55,51.84,194,71,4,169,0
1,2024-08-31,67.55,51.38,147,52,5,117,0
1,2024-09-01,67.55,51.26,163,75,6,361,0
1,2024-09-02,67.55,52.28,229,98,0,263,0
1,2024-09-03,67.55,53.42,295,118,1,145,0
1,2024-09-04,67.55,53.79,311,127,2,577,0
1,2024-09-05,67.55,54.05,263,95,3,482,0
1,2024-09-06,67.55,54.82,189,89,4,393,0
1,2024-09-07,67.55,54.04,357,144,5,249,1
1,2024-09-08,67.55,54.27,158,63,6,186,0
1,2024-09-09,67.55,54.61,223,93,0,93,0
1,2024-09-10,67.55,56.11,287,93,1,530,0
1,2024-09-11,67.55,57.45,301,117,2,413,0
1,2024-09-12,67.55,58.19,256,90,3,323,0
1,2024-09-13,67.55,57.05,183,73,4,250,0
1,2024-09-14,67.55,56.84,138,61,5,189,0
1,2024-09-15,67.55,56.92,153,65,6,124,0
1,2024-09-16,67.55,56.49,216,94,0,474,0
1,2024-09-17,67.55,57.42,278,101,1,373,0
1,2024-09-18,67.55,55.88,292,104,2,269,0
1,2024-09-19,67.55,55.33,247,96,3,173,0
1,2024-09-20,67.55,55.52,177,69,4,104,0
1,2024-09-21,67.55,54.69,134,57,5,783,0
1,2024-09-22,67.55,56.02,148,50,6,733,0
1,2024-09-23,67.55,55.46,209,91,0,642,0
1,2024-09-24,67.55,54.27,269,105,1,537,0
1,2024-09-25,67.55,55.79,282,106,2,431,0
1,2024-09-26,67.55,55.43,239,86,3,345,0
1,2024-09-27,67.55,56.89,171,57,4,288,0
1,2024-09-28,67.55,56.47,129,53,5,235,0
1,2024-09-29,67.55,57.53,143,55,6,180,0
1,2024-09-30,67.55,58.67,202,68,0,112,0
1,2024-10-01,67.55,59.32,259,86,1,595,0
1,2024-10-02,67.55,59.93,272,98,2,497,0
1,2024-10-03,67.55,58.2,231,99,3,398,0
1,2024-10-04,67.55,59.78,165,60,4,338,0
1,2024-10-05,67.55,60.73,125,40,5,298,0
1,2024-10-06,67.55,62.55,138,48,6,250,0
1,2024-10-07,67.55,61.78,194,68,0,182,0
1,2024-10-08,67.55,61.81,250,70,1,112,0
1,2024-10-09,67.55,62.7,262,93,2,588,0
1,2024-10-10,67.55,54.04,555,217,3,371,1
1,2024-10-11,67.55,54.9,159,66,4,305,0
1,2024-10-12,67.55,54.49,120,54,5,251,0
1,2024-10-13,67.55,55.57,133,56,6,195,0
1,2024-10-14,67.55,56.6,187,70,0,125,0
1,2024-10-15,67.55,56.39,241,85,1,550,0
1,2024-10-16,67.55,57.13,253,116,2,434,0
1,2024-10-17,67.55,57.51,214,82,3,352,0
1,2024-10-18,67.55,58.49,153,57,4,295,0
1,2024-10-19,67.55,57.57,116,44,5,251,0
1,2024-10-20,67.55,58.55,128,49,6,202,0
1,2024-10-21,67.55,57.48,180,68,0,134,0
1,2024-10-22,67.55,57.72,232,84,1,50,0
1,2024-10-23,67.55,58.65,243,50,2,698,0
1,2024-10-24,67.55,58.75,206,77,3,621,0
1,2024-10-25,67.55,59.87,148,52,4,569,0
1,2024-10-26,67.55,58.57,111,39,5,530,0
1,2024-10-27,67.55,59.07,123,46,6,484,0
1,2024-10-28,67.55,59.26,173,63,0,421,0
1,2024-10-29,67.55,60.49,223,91,1,330,0
1,2024-10-30,67.55,59.71,234,68,2,262,0
1,2024-10-31,67.55,58.9,198,81,3,181,0
1,2024-11-01,67.55,57.65,142,59,4,122,0
1,2024-11-02,67.55,59.19,107,33,5,89,0
1,2024-11-03,67.55,59.02,119,43,6,524,0
1,2024-11-04,67.55,58.72,167,61,0,463,0
1,2024-11-05,67.55,58.28,215,72,1,391,0
1,2024-11-06,67.55,56.82,226,81,2,310,0
1,2024-11-07,67.55,56.2,191,67,3,243,0
1,2024-11-08,67.55,56.92,137,60,4,183,0
1,2024-11-09,67.55,55.71,103,43,5,140,0
1,2024-11-10,67.55,54.04,287,126,6,783,1
1,2024-11-11,67.55,54.68,161,67,0,716,0
1,2024-11-12,67.55,55.35,208,74,1,642,0
1,2024-11-13,67.55,53.71,218,83,2,559,0
1,2024-11-14,67.55,52.92,185,77,3,482,0
1,2024-11-15,67.55,53.07,133,48,4,434,0
1,2024-11-16,67.55,53.16,100,42,5,392,0
1,2024-11-17,67.55,52.48,111,44,6,348,0
1,2024-11-18,67.55,51.06,156,62,0,286,0
1,2024-11-19,67.55,51.96,201,87,1,199,0
1,2024-11-20,67.55,50.75,211,90,2,109,0
1,2024-11-21,67.55,51.04,179,72,3,345,0
1,2024-11-22,67.55,51.27,129,58,4,287,0
1,2024-11-23,67.55,50.63,97,36,5,251,0
1,2024-11-24,67.55,54.04,270,112,6,139,1
1,2024-11-25,67.55,54.27,152,63,0,76,0
1,2024-11-26,67.55,54.82,195,75,1,569,0
1,2024-11-27,67.55,53.4,205,84,2,485,0
1,2024-11-28,67.55,53.42,174,63,3,422,0
1,2024-11-29,67.55,53.59,125,53,4,369,0
1,2024-11-30,67.55,53.49,94,37,5,332,0
1,2024-12-01,67.55,55.03,105,39,6,293,0
1,2024-12-02,67.55,53.43,148,64,0,229,0
1,2024-12-03,67.55,52.93,190,72,1,157,0
1,2024-12-04,67.55,53.34,200,71,2,86,0
1,2024-12-05,67.55,54.09,170,59,3,497,0
1,2024-12-06,67.55,53.61,122,51,4,446,0
1,2024-12-07,67.55,54.07,92,33,5,413,0
1,2024-12-08,67.55,54.67,103,46,6,367,0
1,2024-12-09,67.55,54.6,145,47,0,320,0
1,2024-12-10,67.55,53.4,187,85,1,235,0
1,2024-12-11,67.55,54.82,196,79,2,156,0
1,2024-12-12,67.55,54.04,417,156,3,403,1
1,2024-12-13,67.55,54.04,300,114,4,289,1
1,2024-12-14,67.55,52.55,91,38,5,251,0
1,2024-12-15,67.55,52.6,101,40,6,211,0
1,2024-12-16,67.55,52.74,142,62,0,149,0
1,2024-12-17,67.55,53.54,184,74,1,75,0
1,2024-12-18,67.55,53.08,194,75,2,699,0
1,2024-12-19,67.55,54.04,412,159,3,540,1
1,2024-12-20,67.55,53.3,118,47,4,493,0
1,2024-12-21,67.55,53.1,90,37,5,456,0
1,2024-12-22,67.55,52.91,100,34,6,422,0
1,2024-12-23,67.55,52.4,141,51,0,371,0
1,2024-12-24,67.55,53.0,182,78,1,293,0
1,2024-12-25,67.55,53.95,192,77,2,216,0
1,2024-12-26,67.55,52.6,163,65,3,151,0
1,2024-12-27,67.55,52.38,118,48,4,103,0
1,2024-12-28,67.55,51.38,89,37,5,66,0
1,2024-12-29,67.55,50.15,99,39,6,494,0
1,2024-12-30,67.55,49.57,140,55,0,439,0
1,2024-12-31,67.55,49.35,181,77,1,362,0
1,2025-01-01,67.55,48.91,192,75,2,287,0
1,2025-01-02,67.55,54.04,407,168,3,119,1
1,2025-01-03,67.55,53.56,118,40,4,79,0
1,2025-01-04,67.55,52.84,89,39,5,745,0
1,2025-01-05,67.55,51.49,99,42,6,703,0
1,2025-01-06,67.55,51.07,141,59,0,644,0
1,2025-01-07,67.55,51.62,182,80,1,564,0
1,2025-01-08,67.55,50.51,192,90,2,474,0
1,2025-01-09,67.55,51.36,164,73,3,401,0
1,2025-01-10,67.55,54.04,295,100,4,301,1
1,2025-01-11,67.55,54.94,90,31,5,270,0
1,2025-01-12,67.55,54.55,100,37,6,233,0
1,2025-01-13,67.55,54.89,142,56,0,177,0
1,2025-01-14,67.55,56.37,184,74,1,103,0
1,2025-01-15,67.55,57.26,194,70,2,626,0
1,2025-01-16,67.55,56.8,166,64,3,562,0
1,2025-01-17,67.55,56.05,120,43,4,519,0
1,2025-01-18,67.55,54.46,91,34,5,485,0
1,2025-01-19,67.55,54.52,101,35,6,450,0
1,2025-01-20,67.55,53.27,144,53,0,397,0
1,2025-01-21,67.55,53.92,187,66,1,331,0
1,2025-01-22,67.55,54.28,197,72,2,259,0
1,2025-01-23,67.55,55.9,169,71,3,188,0
1,2025-01-24,67.55,54.68,122,44,4,144,0
1,2025-01-25,67.55,53.61,93,45,5,99,0
1,2025-01-26,67.55,55.21,103,42,6,57,0
1,2025-01-27,67.55,56.76,147,57,0,463,0
1,2025-01-28,67.55,57.47,190,67,1,396,0
1,2025-01-29,67.55,56.75,202,82,2,314,0
1,2025-01-30,67.55,55.58,172,64,3,250,0
1,2025-01-31,67.55,56.25,125,48,4,202,0
1,2025-02-01,67.55,55.78,95,44,5,158,0
1,2025-02-02,67.55,57.4,106,40,6,118,0
1,2025-02-03,67.55,56.49,150,63,0,55,0
1,2025-02-04,67.55,56.02,195,55,1,593,0
1,2025-02-05,67.55,57.04,207,79,2,514,0
1,2025-02-06,67.55,57.42,177,77,3,437,0
1,2025-02-07,67.55,56.76,128,46,4,391,0
1,2025-02-08,67.55,57.51,97,42,5,349,0
1,2025-02-09,67.55,58.44,109,43,6,306,0
1,2025-02-10,67.55,56.95,155,56,0,250,0
1,2025-02-11,67.55,57.44,201,80,1,170,0
1,2025-02-12,67.55,58.06,213,87,2,83,0
1,2025-02-13,67.55,59.38,182,71,3,711,0
1,2025-02-14,67.55,59.69,132,42,4,669,0
1,2025-02-15,67.55,58.36,100,35,5,634,0
1,2025-02-16,67.55,59.65,112,41,6,593,0
1,2025-02-17,67.55,59.71,160,59,0,534,0
1,2025-02-18,67.55,58.5,208,82,1,452,0
1,2025-02-19,67.55,57.54,220,85,2,367,0
1,2025-02-20,67.55,57.61,189,64,3,303,0
1,2025-02-21,67.55,56.15,136,54,4,249,0
1,2025-02-22,67.55,57.69,104,41,5,208,0
1,2025-02-23,67.55,58.12,116,46,6,162,0
1,2025-02-24,67.55,56.7,165,69,0,93,0
1,2025-02-25,67.55,57.01,215,88,1,602,0
1,2025-02-26,67.55,57.55,228,90,2,512,0
1,2025-02-27,67.55,57.91,195,73,3,439,0
1,2025-02-28,67.55,58.13,141,46,4,393,0
1,2025-03-01,67.55,56.49,108,43,5,350,0
1,2025-03-02,67.55,54.04,302,122,6,228,1
1,2025-03-03,67.55,54.29,172,69,0,159,0
1,2025-03-04,67.55,55.16,223,78,1,81,0
1,2025-03-05,67.55,55.62,237,81,2,554,0
1,2025-03-06,67.55,55.77,203,85,3,469,0
1,2025-03-07,67.55,55.11,147,57,4,412,0
1,2025-03-08,67.55,56.13,112,45,5,367,0
1,2025-03-09,67.55,55.97,125,49,6,318,0
1,2025-03-10,67.55,54.82,178,70,0,248,0
1,2025-03-11,67.55,54.7,232,98,1,150,0
1,2025-03-12,67.55,53.53,246,94,2,56,0
1,2025-03-13,67.55,52.95,211,56,3,740,0
1,2025-03-14,67.55,52.63,152,59,4,681,0
1,2025-03-15,67.55,52.68,116,45,5,636,0
1,2025-03-16,67.55,51.86,130,52,6,584,0
1,2025-03-17,67.55,51.7,185,77,0,507,0
1,2025-03-18,67.55,50.31,241,96,1,411,0
1,2025-03-19,67.55,51.41,255,115,2,296,0
1,2025-03-20,67.55,52.84,219,82,3,214,0
1,2025-03-21,67.55,53.83,158,62,4,152,0
1,2025-03-22,67.55,54.54,121,46,5,106,0
1,2025-03-23,67.55,53.43,135,60,6,609,0
1,2025-03-24,67.55,54.65,192,77,0,532,0
1,2025-03-25,67.55,53.31,250,108,1,424,0
1,2025-03-26,67.55,53.17,265,94,2,330,0
1,2025-03-27,67.55,53.44,227,93,3,237,0
1,2025-03-28,67.55,54.04,410,175,4,62,1
1,2025-03-29,67.55,54.36,125,50,5,743,0
1,2025-03-30,67.55,54.26,140,60,6,683,0
1,2025-03-31,67.55,55.39,199,75,0,608,0
1,2025-04-01,67.55,56.66,259,111,1,497,0
1,2025-04-02,67.55,57.56,275,124,2,373,0
1,2025-04-03,67.55,57.22,235,87,3,286,0
1,2025-04-04,67.55,56.17,171,63,4,223,0
1,2025-04-05,67.55,54.73,130,57,5,166,0
1,2025-04-06,67.55,55.6,145,64,6,102,0
1,2025-04-07,67.55,57.23,207,75,0,675,0
1,2025-04-08,67.55,55.95,269,101,1,574,0
1,2025-04-09,67.55,55.52,285,109,2,465,0
1,2025-04-10,67.55,55.71,244,85,3,380,0
1,2025-04-11,67.55,54.52,177,64,4,316,0
1,2025-04-12,67.55,54.2,135,49,5,267,0
1,2025-04-13,67.55,54.04,377,141,6,126,1
1,2025-04-14,67.55,54.04,535,126,0,665,1
1,2025-04-15,67.55,53.95,278,112,1,553,0
1,2025-04-16,67.55,54.29,295,131,2,422,0
1,2025-04-17,67.55,53.73,252,92,3,330,0
1,2025-04-18,67.55,52.64,183,79,4,251,0
1,2025-04-19,67.55,53.4,139,55,5,196,0
1,2025-04-20,67.55,52.88,156,62,6,134,0
1,2025-04-21,67.55,52.98,221,94,0,702,0
1,2025-04-22,67.55,52.9,287,105,1,597,0
1,2025-04-23,67.55,54.04,760,312,2,285,1
1,2025-04-24,67.55,52.77,260,106,3,179,0
1,2025-04-25,67.55,52.16,188,79,4,100,0
1,2025-04-26,67.55,53.32,143,59,5,663,0
1,2025-04-27,67.55,54.04,400,191,6,472,1
1,2025-04-28,67.55,55.55,228,84,0,388,0
1,2025-04-29,67.55,56.47,295,109,1,279,0
1,2025-04-30,67.55,57.22,313,113,2,166,0
1,2025-05-01,67.55,56.09,268,99,3,67,0
1,2025-05-02,67.55,56.49,194,67,4,730,0
1,2025-05-03,67.55,57.58,147,61,5,669,0
1,2025-05-04,67.55,57.83,165,69,6,600,0
1,2025-05-05,67.55,56.76,234,86,0,514,0
1,2025-05-06,67.55,56.48,303,109,1,405,0
1,2025-05-07,67.55,55.48,322,130,2,275,0
1,2025-05-08,67.55,55.85,275,102,3,173,0
1,2025-05-09,67.55,57.02,199,80,4,93,0
1,2025-05-10,67.55,57.72,151,58,5,600,0
1,2025-05-11,67.55,57.11,169,57,6,543,0
1,2025-05-12,67.55,57.2,240,103,0,440,0
1,2025-05-13,67.55,56.08,311,138,1,302,0
1,2025-05-14,67.55,55.55,329,122,2,180,0
1,2025-05-15,67.55,56.46,281,105,3,75,0
1,2025-05-16,67.55,56.95,203,75,4,654,0
1,2025-05-17,67.55,56.9,155,61,5,593,0
1,2025-05-18,67.55,56.15,173,70,6,523,0
1,2025-05-19,67.55,57.64,245,108,0,415,0
1,2025-05-20,67.55,58.58,318,117,1,298,0
1,2025-05-21,67.55,59.25,336,117,2,181,0
1,2025-05-22,67.55,59.18,287,95,3,86,0
1,2025-05-23,67.55,60.72,207,71,4,684,0
1,2025-05-24,67.55,59.34,158,58,5,626,0
1,2025-05-25,67.55,58.91,176,75,6,551,0
1,2025-05-26,67.55,60.04,250,88,0,463,0
1,2025-05-27,67.55,61.14,323,119,1,344,0
1,2025-05-28,67.55,60.36,342,125,2,219,0
1,2025-05-29,67.55,59.8,292,118,3,101,0
1,2025-05-30,67.55,58.93,211,95,4,551,0
1,2025-05-31,67.55,60.09,160,56,5,495,0
1,2025-06-01,67.55,60.31,179,63,6,432,0
1,2025-06-02,67.55,58.9,253,102,0,330,0
1,2025-06-03,67.55,57.98,328,131,1,199,0
1,2025-06-04,67.55,59.39,347,148,2,51,0
1,2025-06-05,67.55,58.44,296,51,3,351,0
1,2025-06-06,67.55,59.2,214,77,4,274,0
1,2025-06-07,67.55,60.16,162,62,5,212,0
1,2025-06-08,67.55,54.04,452,196,6,597,1
1,2025-06-09,67.55,52.93,257,110,0,487,0
1,2025-06-10,67.55,54.14,332,137,1,350,0
1,2025-06-11,67.55,54.63,351,150,2,200,0
1,2025-06-12,67.55,53.93,300,130,3,70,0
1,2025-06-13,67.55,52.5,216,70,4,693,0
1,2025-06-14,67.55,52.73,164,70,5,623,0
1,2025-06-15,67.55,53.44,183,72,6,551,0
1,2025-06-16,67.55,54.76,259,103,0,448,0
1,2025-06-17,67.55,56.02,335,142,1,306,0
1,2025-06-18,67.55,57.43,354,126,2,180,0
1,2025-06-19,67.55,57.08,302,119,3,61,0
1,2025-06-20,67.55,58.58,218,61,4,792,0
1,2025-06-21,67.55,57.84,165,62,5,730,0
1,2025-06-22,67.55,54.04,460,202,6,528,1
1,2025-06-23,67.55,54.37,260,104,0,424,0
1,2025-06-24,67.55,53.83,337,135,1,289,0
1,2025-06-25,67.55,54.29,356,125,2,164,0
1,2025-06-26,67.55,55.56,303,125,3,407,0
1,2025-06-27,67.55,55.45,219,90,4,317,0
1,2025-06-28,67.55,54.16,166,77,5,240,0
1,2025-06-29,67.55,54.03,185,71,6,169,0
1,2025-06-30,67.55,53.01,261,107,0,62,0
1,2025-07-01,67.55,53.93,337,62,1,590,0
1,2025-07-02,67.55,52.94,356,162,2,428,0
1,2025-07-03,67.55,53.38,303,120,3,308,0
1,2025-07-04,67.55,53.15,219,90,4,218,0
1,2025-07-05,67.55,52.83,166,70,5,148,0
1,2025-07-06,67.55,54.36,185,74,6,74,0
1,2025-07-07,67.55,55.78,261,74,0,303,0
1,2025-07-08,67.55,54.89,337,134,1,169,0
1,2025-07-09,67.55,56.39,356,149,2,474,0
1,2025-07-10,67.55,56.64,303,107,3,367,0
1,2025-07-11,67.55,56.16,218,85,4,282,0
1,2025-07-12,67.55,56.73,165,60,5,222,0
1,2025-07-13,67.55,55.57,184,78,6,144,0
1,2025-07-14,67.55,56.98,260,87,0,57,0
1,2025-07-15,67.55,57.9,335,57,1,653,0
1,2025-07-16,67.55,59.35,354,135,2,518,0
1,2025-07-17,67.55,59.76,301,125,3,393,0
1,2025-07-18,67.55,58.45,217,81,4,312,0
1,2025-07-19,67.55,59.32,164,58,5,254,0
1,2025-07-20,67.55,59.02,183,78,6,176,0
1,2025-07-21,67.55,58.92,258,85,0,91,0
1,2025-07-22,67.55,59.5,333,91,1,411,0
1,2025-07-23,67.55,60.14,351,133,2,278,0
1,2025-07-24,67.55,61.18,298,104,3,174,0
1,2025-07-25,67.55,61.28,215,71,4,103,0
1,2025-07-26,67.55,62.81,162,61,5,399,0
1,2025-07-27,67.55,62.99,181,65,6,334,0
1,2025-07-28,67.55,63.26,255,85,0,249,0
1,2025-07-29,67.55,62.61,329,105,1,144,0
1,2025-07-30,67.55,61.17,347,134,2,415,0
1,2025-07-31,67.55,61.13,295,112,3,303,0
1,2025-08-01,67.55,60.93,212,76,4,227,0
1,2025-08-02,67.55,59.58,160,68,5,159,0
1,2025-08-03,67.55,59.81,178,60,6,99,0
1,2025-08-04,67.55,60.43,251,81,0,475,0
1,2025-08-05,67.55,60.05,324,112,1,363,0
1,2025-08-06,67.55,60.94,341,123,2,240,0
1,2025-08-07,67.55,59.28,290,110,3,130,0
1,2025-08-08,67.55,57.73,209,77,4,53,0
1,2025-08-09,67.55,59.24,158,53,5,335,0
1,2025-08-10,67.55,59.14,175,58,6,277,0
1,2025-08-11,67.55,58.0,247,104,0,173,0
1,2025-08-12,67.55,58.49,318,119,1,54,0
1,2025-08-13,67.55,60.12,335,54,2,491,0
1,2025-08-14,67.55,59.7,285,108,3,383,0
1,2025-08-15,67.55,61.16,205,77,4,306,0
1,2025-08-16,67.55,61.83,155,58,5,248,0
1,2025-08-17,67.55,61.98,172,64,6,184,0
1,2025-08-18,67.55,61.41,242,92,0,92,0
1,2025-08-19,67.55,61.55,312,92,1,570,0
1,2025-08-20,67.55,63.32,328,117,2,453,0
1,2025-08-21,67.55,64.29,279,102,3,351,0
1,2025-08-22,67.55,64.15,200,69,4,282,0
1,2025-08-23,67.55,63.86,151,59,5,223,0
1,2025-08-24,67.55,62.82,168,56,6,167,0
1,2025-08-25,67.55,61.52,236,97,0,70,0
1,2025-08-26,67.55,62.9,305,70,1,691,0
1,2025-08-27,67.55,64.07,320,99,2,592,0
1,2025-08-28,67.55,65.09,272,94,3,498,0
1,2025-08-29,67.55,63.2,195,65,4,433,0
1,2025-08-30,67.55,61.69,147,56,5,377,0
1,2025-08-31,67.55,54.04,410,154,6,223,1
1,2025-09-01,67.55,54.7,230,87,0,136,0
1,2025-09-02,67.55,54.04,742,136,1,679,1
1,2025-09-03,67.55,54.04,780,299,2,380,1
1,2025-09-04,67.55,54.17,265,84,3,296,0
1,2025-09-05,67.55,55.07,190,65,4,231,0
1,2025-09-06,67.55,56.7,143,58,5,173,0
1,2025-09-07,67.55,58.12,159,64,6,109,0
1,2025-09-08,67.55,58.39,224,87,0,717,0
1,2025-09-09,67.55,57.76,288,101,1,616,0
1,2025-09-10,67.55,56.52,303,116,2,500,0
1,2025-09-11,67.55,55.57,257,100,3,400,0
1,2025-09-12,67.55,54.11,184,66,4,334,0
1,2025-09-13,67.55,55.34,139,61,5,273,0
1,2025-09-14,67.55,55.76,154,64,6,209,0
1,2025-09-15,67.55,55.75,217,83,0,126,0
1,2025-09-16,67.55,57.23,279,107,1,662,0
1,2025-09-17,67.55,57.31,293,114,2,548,0
1,2025-09-18,67.55,56.99,249,79,3,469,0
1,2025-09-19,67.55,55.91,178,68,4,401,0
1,2025-09-20,67.55,55.04,135,50,5,351,0
1,2025-09-21,67.55,56.22,149,53,6,298,0
1,2025-09-22,67.55,56.1,210,79,0,219,0
1,2025-09-23,67.55,55.81,270,120,1,99,0
1,2025-09-24,67.55,55.91,284,99,2,498,0
1,2025-09-25,67.55,54.91,240,90,3,408,0
1,2025-09-26,67.55,56.3,172,69,4,339,0
2,2023-01-01,86.24,86.78,68,25,6,664,0
2,2023-01-02,86.24,68.99,297,128,0,536,1
2,2023-01-03,86.24,70.25,170,67,1,469,0
2,2023-01-04,86.24,70.97,183,68,2,401,0
2,2023-01-05,86.24,69.73,147,61,3,340,0
2,2023-01-06,86.24,68.91,90,37,4,303,0
2,2023-01-07,86.24,67.72,55,24,5,279,0
2,2023-01-08,86.24,68.7,68,28,6,251,0
2,2023-01-09,86.24,69.75,119,51,0,200,0
2,2023-01-10,86.24,70.57,171,64,1,136,0
2,2023-01-11,86.24,70.13,184,80,2,56,0
2,2023-01-12,86.24,69.38,148,56,3,444,0
2,2023-01-13,86.24,69.52,91,42,4,402,0
2,2023-01-14,86.24,68.53,56,21,5,381,0
2,2023-01-15,86.24,68.52,68,31,6,350,0
2,2023-01-16,86.24,70.5,120,48,0,302,0
2,2023-01-17,86.24,71.94,173,63,1,239,0
2,2023-01-18,86.24,71.38,186,70,2,169,0
2,2023-01-19,86.24,71.65,150,57,3,112,0
2,2023-01-20,86.24,70.13,92,37,4,75,0
2,2023-01-21,86.24,71.96,56,23,5,52,0
2,2023-01-22,86.24,71.6,69,26,6,404,0
2,2023-01-23,86.24,70.44,122,48,0,356,0
2,2023-01-24,86.24,69.37,176,82,1,274,0
2,2023-01-25,86.24,71.22,189,84,2,190,0
2,2023-01-26,86.24,72.35,153,61,3,129,0
2,2023-01-27,86.24,73.32,94,36,4,93,0
2,2023-01-28,86.24,73.15,57,22,5,71,0
2,2023-01-29,86.24,72.5,71,28,6,414,0
2,2023-01-30,86.24,72.45,125,44,0,370,0
2,2023-01-31,86.24,72.63,179,67,1,303,0
